Child Participant ID,Event Name,Your age:,Your gender:,Date today:,Please enter your zip code:,"Your current year in school (e.g., 3rd grade, 9th grade): ",Number of siblings you have:,2. What event or change to daily life has been the most negative? (check up to three)  (choice=Worried about someone who has or has had the virus),2. What event or change to daily life has been the most negative? (check up to three)  (choice=Having to stay at home),2. What event or change to daily life has been the most negative? (check up to three)  (choice=Not seeing friends in person),2. What event or change to daily life has been the most negative? (check up to three)  (choice=Thinking about how many people are dying because of the virus),2. What event or change to daily life has been the most negative? (check up to three)  (choice=Not going to school),2. What event or change to daily life has been the most negative? (check up to three)  (choice=Spending more time with family),2. What event or change to daily life has been the most negative? (check up to three)  (choice=Increased stress or disorientation from not having a schedule),"2. What event or change to daily life has been the most negative? (check up to three)  (choice=Not having access to things I need (i.e., food, products))",4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Reduced amount of schoolwork or no schoolwork),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Less stress/pressure from school and activities),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=More time to relax),"4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Getting to do things they dont usually have time for (i.e., art, music, writing, cooking))","4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Getting more recreational time on the phone/computer (i.e., texting, social media))",4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Getting to watch more TV/movies),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=More time to exercise or go outside),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Getting more sleep),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Spending more time with family),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Spending more time with my pet(s)),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Not having to have unwanted interactions with other kids at school),4. What event or change to daily life has been the most positive? (check all that apply)  (choice=Feeling like I have more control in creating my own schedule),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Getting a good nights sleep),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Meditation and/or mindfulness practices),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Prayer),"16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Writing (e.g., poetry, journaling))","16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Talking with friends (i.e., FaceTime, Zoom))",16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Using text or other social media with friends),"16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Engaging in more family activities (e.g., games, sports))",16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Exercising),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Playing an instrument),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Listening to music),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Watching a movie),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Spending time with my dog/cat or other pet),"16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Talking to mental health care professionals (e.g., therapists, psychologists, psychiatrists))",16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Playing video games),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Reading a book),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Art or crafts),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Playing board games or cards),"16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Eating comfort foods (e.g., candy and chips))",16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Eating healthier),"16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Increased self-care (e.g., taking baths, giving self a facial))",16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Taking vitamins or herbals for immune system),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Drinking alcohol),"16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Using tobacco (i.e., smoking, vaping))","16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Using marijuana (i.e., smoking, vaping, eating))",16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Using other recreational drugs),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Not skipping their prescribed drugs),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Using new prescription drugs),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Helping others),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=None),16. How are you coping or dealing with stress/anxiety related to the COVID-19 outbreak? (check all that apply)      (choice=Other (please describe):),,"21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=In-person contact with friends)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=In-person contact wiith extended family)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Going to school)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=School work)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Family activities in outdoor spaces (e.g., beaches, forests, national parks))","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Family activities in public spaces (e.g., museums, playgrounds, theaters))","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Joining in team sports)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Going to restaurants or stores)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Music, theater, art activities)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=In-person religious services)","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Having my job (if you were working or volunteering before))","21. Which activity do you miss the most? (choose up to three, and ignore those that don't apply) (choice=Other (please describe):)",,"22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=In-person contact with friends)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=In-person contact wiith extended family)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Going to school)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=School work)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Family activities in outdoor spaces (e.g., beaches, forests, national parks))","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Family activities in public spaces (e.g., museums, playgrounds, theaters))","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Joining in team sports)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Going to restaurants or stores)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Music, theater, art activities)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=In-person religious services)","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Having my job (if you were working or volunteering before))","22. Which activity do you miss the least? (choose up to three, please ignore those that don't apply to you) (choice=Other (please describe):)",,"26. Since your school has closed, how do you stay connected with friends? (check all that apply) (choice=Texting (phone) or Messaging (on social media))","26. Since your school has closed, how do you stay connected with friends? (check all that apply) (choice=Voice-only phone calls)","26. Since your school has closed, how do you stay connected with friends? (check all that apply) (choice=Video calls (e.g., FaceTime, Google Duo, Skype, Zoom))","26. Since your school has closed, how do you stay connected with friends? (check all that apply) (choice=Using social media for live chats)","26. Since your school has closed, how do you stay connected with friends? (check all that apply) (choice=Posting on social media)","26. Since your school has closed, how do you stay connected with friends? (check all that apply) (choice=Using social media to support them (e.g., liking, sharing, retweeting))","26. Since your school has closed, how do you stay connected with friends? (check all that apply) (choice=Online gaming)",27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=Getting more sleep),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=Getting less sleep),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=More vivid dreams or more dreaming),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=Fewer dreams),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=More regular sleep hours),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=More interrupted sleep/difficulty staying asleep),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=More irregular sleep),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=Better quality sleep),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=Trouble waking up),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=More daytime naps),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=More alert during the day),27. Have you experienced any sleep changes since the start of the COVID-19 pandemic? (check all that apply) (choice=Other (please describe):),
EF1018C2,COVID-19,13,Female,6/17/20,78753,8th grade,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,1,going to my ninja gym more often,0,0,0,0,0,0,0,1,0,1,0,0,,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,
EF1019C1,COVID-19,20,Male,5/21/20,78759,14th,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,1,0,0,0,0,0,1,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,
EF1020C1,COVID-19,15,Female,6/26/20,78660,sophmore,its complicated,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,1,0,0,0,0,1,1,0,0,,0,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,
EF1021C1,COVID-19,18,Male,7/10/20,78727,11th grade (going into 12th grade this August),2,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I have talked to other adults such as my church's pastor about things that got me upset. Reading the Bible. I believe that Since I have faith in Jesus Christ as my Lord and Savior I can have confidence and high hopes for the future, or at least my future. Believing really does help me. It's like a safe place I can run to because I know someone cares (John 3:16 NIV - ""For God so loved the world that he gave his one and only Son, that whoever believes in him shall not perish but have eternal life.""     I feel like this song sums up what I believe.    https://open.spotify.com/track/13boskwwo6gvnuX5AAGgzC?si=Boa8ac1GR8mtHiKJlmB8JQ",1,0,0,0,0,0,0,0,0,0,0,1,"Helping out at church and going to services at my church, the Austin vineyard.",0,0,0,1,0,0,0,0,0,0,0,0,,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,
EF1022C1,COVID-19,21,Female,5/23/20,78727,College senior,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,,1,0,0,0,0,0,0,1,0,0,1,0,,0,1,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,
EF1023C1,COVID-19,14,Male,7/7/20,78753,9th,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,I actually stopped taking some of my prescription meds because they didn't feel as useful as they did before the virus and were kind of messing with my sleep schedule.,1,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,Time is muddling together and we just got back from seeing my grandma who we just discovered has cancer (we were very careful with social distancing) so I'm still sort of getting back into a regular sleep schedule.
EF1026C2,COVID-19,14,Female,6/9/20,78610,9th,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,1,1,1,1,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,
EF1028C1,COVID-19,18,Female,6/7/20,78681,Senior ,3,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,0,1,0,0,0,0,0,,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,
EF1028C2,COVID-19,17,Female,6/9/20,78681,11th,3,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,0,0,0,0,,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,
EF1028C3,COVID-19,12,Male,6/1/20,78681,7th,3,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,1,1,1,0,0,1,1,0,0,,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,
EF1029C1,COVID-19,19,Male,4/2/01,78610,Graduated class of 2019,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Im not dealing with any stress,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
EF1029C2,COVID-19,17,Male,6/12/20,78610,11,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,I am not stressed.,0,0,0,0,0,0,0,0,0,0,0,1,None,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,None
EF1030C1,COVID-19,18,Female,6/1/20,78720,Sophomore of Undergraduate College,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,,1,0,1,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,
EF1030C2,COVID-19,14,Female,6/2/20,78705,8th grade ,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,
EF1031C1,COVID-19,19,Male,5/26/20,78717,Sophomore(College),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,1,0,0,1,0,,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,
EF1032C1,COVID-19,14,Male,5/25/20,78721,8th grade,4,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,1,1,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,
EF1033C1,COVID-19,16,Female,6/7/20,78757,10,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,,0,1,0,1,0,0,0,0,0,0,0,0,,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,
EF1034C1,COVID-19,20,Male,6/29/20,78750,,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EF1036C1,COVID-19,12,Male,6/14/20,78737,6th,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,,1,0,1,0,0,0,1,1,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,1,0,,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,
EF1037C1,COVID-19,12,Female,6/1/20,78731,8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
EF1038C1,COVID-19,13,Male,6/23/20,78746,7,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,,0,1,0,0,1,0,0,0,0,1,0,0,,0,0,1,1,0,0,1,0,0,0,0,0,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,
EF1040C1,COVID-19,17,Non-binary,6/7/20,76504,12th,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,1,0,1,0,0,0,0,0,0,,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,
EF1041C1,COVID-19,14,Male,5/27/20,76537,about to go to 9th,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,,1,1,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,1,1,0,,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,
EF1043C1,COVID-19,16,Female,5/25/20,78681,11th grade,4,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,working ,1,0,1,0,0,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,0,0,0,,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,i'm more tired when i fall asleep so i fall asleep quickly  also much weirder dreams lol
EF1043C2,COVID-19,15,Male,6/1/20,78681,10th grade,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,
EF1043C3,COVID-19,12,Male,5/26/20,78681,6th grade,4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,,1,1,0,0,1,1,1,0,1,0,1,0,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,
EF1043C4,COVID-19,10,Female,5/26/20,78681,4th or 5th,4,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,1,0,1,1,1,0,1,1,1,0,0,0,,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,
EF1049C1,COVID-19,16,Male,5/25/20,78728,12th,None,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,1,1,0,,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,
EF1051C1,COVID-19,15,Male,7/8/20,78736,10,2,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,0,0,0,0,,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,
EF1052C2,COVID-19,16,Female,7/3/20,78745,10th,9,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1,0,0,0,0,,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,
EF1053C1,COVID-19,12,Male,5/27/20,79938,6th,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
EF1053C2,COVID-19,10,Female,,79938,4th,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,1,0,1,1,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,1,homework,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,strange dreams and nightmares
EF1054C1,COVID-19,11,Male,5/28/20,78731,7th grade,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,1,0,1,Having to be around the few super annoying kids at school.,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,
EF1056C1,COVID-19,15,Female,6/30/20,78759,10th,2,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,1,1,0,1,0,0,,0,1,1,1,0,1,0,0,0,0,0,0,,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,
EF1056C2,COVID-19,13,Male,7/2/20,78758,8th,3,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
EF1059C1,COVID-19,22,Male,6/20/20,78705,Just Graduated UT,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,,1,0,0,0,0,0,0,1,1,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,
EF1060C1,COVID-19,11,Male,5/26/20,78727,5th,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,go outside and talking to friends safly,1,0,1,0,1,1,1,1,0,0,0,0,,0,0,0,1,0,0,0,0,1,0,0,0,,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,
EF1060C2,COVID-19,,Female,5/25/20,78727, 3rd grade,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,1,1,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,1,0,,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,
EF1061C1,COVID-19,18,Male,6/20/20,78660,Graduated High School on June 2,2,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,1,0,,1,0,1,0,0,0,1,0,0,0,0,0,,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
